Commit_Id,PR,Repo
08e133ffab250d2e345a1659e1a30615fee95fcf,ACDSettings-14-09-2017 - phase3 - HC - code review,saas-platform-ms-user-manager
8f6e29b3171f7e4a3e658ed6a7447489e982ce20,ACDSettings-14-09-2017 - phase3 - last change - API,saas-platform-ms-user-manager
0fda2731a9c91fc0a4784d636ece7163d1acefe4,ACDSettings-14-09-2017 - phase3 - use consts,saas-platform-ms-user-manager
75b0fcf904ddc6a2ab0e440a2790ef5c1eb522a8,ACDSettings-14-09-2017 - phase3 - give getAllTenants () as default,saas-platform-ms-user-manager
20269f0ab8014b9c3bfea51f25e6b62ebb201784,ACDSettings-14-09-2017 - phase3,saas-platform-ms-user-manager
2d4e09dc6f64243f3372f01731dfc484b4b6f88e,Merge branch 'master' into feature/ACDSettings-filter-MR-15-09,saas-platform-ms-user-manager
c7707e6f385c45939d6fca52f69bd8ae0e1a1d6c,ACDSettings-14-09-2017 - phase3,saas-platform-ms-user-manager
9705bc9645d72585c0ac5904d82138f8e8f17ff3,Merge pull request #238 in WFO/saas-platform-ms-tenant-manager from bugfix/NCP-3956 to mas,saas-platform-ms-user-manager
eda1512314116d2d0f753091e5ed5c9a8104b763,introduce security check for T0 Tenant access only API's,saas-platform-ms-user-manager
fef6b4e7966aa48f3cdff6d67c6040c3a18ece64,introduce security check for T0 Tenant access only API's,saas-platform-ms-user-manager
aa4f10d4a3c3e7b0805f8af5503e949a60128f9f,introduce security check for T0 Tenant access only API's,saas-platform-ms-user-manager
72dda6c9e24b34ae4c93fd5b65a1a992473d7afa,Merge pull request #241 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3927-WFM-S,saas-platform-ms-user-manager
b15272f3b00da4bed521b37aed5ae65c2427663a,2) upgrade PL Lib version,saas-platform-ms-user-manager
044330be8da9ae45839ebb7ea824d7e108fc839e,2) upgrade PL Lib version,saas-platform-ms-user-manager
6cdcc9366dc9f0ca444b20d536ef84bb9cc0babc,introduce security check for T0 Tenant access only API's,saas-platform-ms-user-manager
150b68b2b7303b4f32d39861f95268e5f92a9bb9,Merge pull request #240 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3927-WFM-S,saas-platform-ms-user-manager
a14c12492583e797f2887c13395690e49fbc2aef,1) remove update tenant request - not in use,saas-platform-ms-user-manager
4c23e82a31263d8891a39313f00ef87703e0a233,introduce security check for T0 Tenant access only API's,saas-platform-ms-user-manager
bf598e96cef922e73859cb28985a12128137ac08,Merge pull request #237 in WFO/saas-platform-ms-tenant-manager from feature/3972-WFMSettin,saas-platform-ms-user-manager
2eed842568948f0438436c296032d8df74bd528b,introduce security check for T0 Tenant access only API's,saas-platform-ms-user-manager
0f85246065b35d3ec71f54939926d151f54b532e,Add Partner tenant type,saas-platform-ms-user-manager
10cc39955a7d196db69e018c5fdc3dccd2f78dab,introduce security check for T0 Tenant access only API's,saas-platform-ms-user-manager
ecc6e0dc9cd5765ed6e30d5eb10a556491b8955e,Merge pull request #236 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3734-remov,saas-platform-ms-user-manager
e732f28ccf064c1446eec64cb0df867ad21fd649,Merge branch 'master' into feature/NCP-3734-remove-deprecate-API-MR-04-09,saas-platform-ms-user-manager
4580e980bd6198f8e84dc6e66fb20f1054e0b572,remove deprecate API after Client change + update PL LIB - shared boot,saas-platform-ms-user-manager
e7e622dfde6891754bab3eeeaeb3734713df1e39,Merge pull request #235 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3683-skip-,saas-platform-ms-user-manager
e16b3e19e5fecbd1f7e9b5214e5f5bfa9430bd49,update pl lib ver - shared boot only,saas-platform-ms-user-manager
9c998d6ceee7db5a86144f9087cc067415537b35,Merge pull request #234 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3683-skip-,saas-platform-ms-user-manager
bc4deca75d3b9b725d1e027c7081317260a79f64,skip expired for customers - add IT,saas-platform-ms-user-manager
0636e0b6ccb291f8ecbecf44b900b97636d39bfb,skip expired for customers - add IT,saas-platform-ms-user-manager
263371cb56436270cf4d5333079a0de66aad0582,skip expired for customers - 03-09,saas-platform-ms-user-manager
ff1a50ed0c1cbad986b229ac08dba3e30fabe832,Merge pull request #233 in WFO/saas-platform-ms-tenant-manager from bugfix/NCP-6567-MR-31-,saas-platform-ms-user-manager
4efcac60775f476a6201911a7c5af1eefbf4c9c7,update pl lib ver (support secured user permissions,saas-platform-ms-user-manager
39e95a0b0c1a8fb28ec93dfb14e682de61e11fa2,Merge pull request #232 in WFO/saas-platform-ms-tenant-manager from feature/NCP-2416_3 to,saas-platform-ms-user-manager
f8c92d446551f7f22d87f904ac95ad59e24f3c42,remove TMP API + user cap references,saas-platform-ms-user-manager
b2b4c01e11db5be486a37af6a8eae8d92705e923,Merge pull request #231 in WFO/saas-platform-ms-tenant-manager from features/NCP-2416_2 to,saas-platform-ms-user-manager
58482c0150fcfc7dd031f3c33b14c0d88da3d212,update tmp API,saas-platform-ms-user-manager
99aab2369a7a866af92de58b9029a818e32e5047,Merge pull request #230 in WFO/saas-platform-ms-tenant-manager from features/NCP-2416_2 to,saas-platform-ms-user-manager
51fe424a0af6d7358abcdf35abe79a16984d0dbb,add userSoftLimit + tmp API to sync single tenant/all tenants,saas-platform-ms-user-manager
1d8fa6e1799070be26e8c0dcdac9a7cff064b48d,Merge branch 'master' into features/NCP-2416_2,saas-platform-ms-user-manager
42b5c3de3d99e505d2492da3689e95a1aa58bd54,add userSoftLimit + tmp API to sync single tenant/all tenants,saas-platform-ms-user-manager
84c98fb0089d953cc6a1212e32b2799e02b90782,add userSoftLimit + tmp API to sync single tenant/all tenants,saas-platform-ms-user-manager
ebea060b35ce4ef896af08ecb70c143752f62a8a,add userSoftLimit + tmp API to sync single tenant/all tenants,saas-platform-ms-user-manager
b77fa333d1f0d8e9ef6497065c5913f6c57fdc19,add userSoftLimit + tmp API to sync single tenant/all tenants,saas-platform-ms-user-manager
2a066a3343bd994c1c604c9e13427750b5ee3d86,Merge pull request #229 in WFO/saas-platform-ms-tenant-manager from hotFix/impersonate to,saas-platform-ms-user-manager
e64afebf863747cd3750947b004d131687886dc1,dummy push,saas-platform-ms-user-manager
3f09d661584fedd581b9447970401fbdeada2ad8,Merge pull request #228 in WFO/saas-platform-ms-tenant-manager from hotFix/impersonate to,saas-platform-ms-user-manager
960688b31d855baf78f8e88799f18ec1e366e709,Fix,saas-platform-ms-user-manager
9f88a6d006c144cd86f3ea80ae86a6782bab3a9d,Merge pull request #227 in WFO/saas-platform-ms-tenant-manager from hotFix/rollBaclAnnotat,saas-platform-ms-user-manager
544d3f8ad602b75ee255ddd67f5657bc6ba44ea9,roolbak annotations,saas-platform-ms-user-manager
2fbbe5480905364ebe4ec06b5b9cdce567e88f72,Merge pull request #226 in WFO/saas-platform-ms-tenant-manager from features/NCP-2416 to m,saas-platform-ms-user-manager
cfe409c8aa5ad26064dae65b1452f92d8f42279b,add user cap getter,saas-platform-ms-user-manager
f5d423bea024c7789dfac4532ed105ef21c3d4c8,Merge pull request #225 in WFO/saas-platform-ms-tenant-manager from feature/open_security_,saas-platform-ms-user-manager
810db02a018466429572405f6aab7141f42bc0d0,open security annotations - for CURRENT API - MERGE ONLY AFTER UH pipeline will passed,saas-platform-ms-user-manager
48632da4e8ef59ba16174e4d994cea35971fd60a,Merge pull request #224 in WFO/saas-platform-ms-tenant-manager from feature/open_security_,saas-platform-ms-user-manager
98e06acb724905a473353176bedf1fe6ea1e4321,open security annotations - fix event,saas-platform-ms-user-manager
ae1089717fc2ea01c325fee3ebeb89e6c5f1b91a,open security annotations - fix event,saas-platform-ms-user-manager
4a527949aaef16d81be61dbb6ed6cb594082f46c,Merge pull request #223 in WFO/saas-platform-ms-tenant-manager from feature/open_security_,saas-platform-ms-user-manager
32816844dde3da91ababfc696c5fcae71aec4bfe,open security annotations,saas-platform-ms-user-manager
d8994096a6b23245bb63cf1fbfece15cdac8cc41,open security annotations,saas-platform-ms-user-manager
a2c214a398c05e8cb733bf160180864af04e623e,Merge pull request #222 in WFO/saas-platform-ms-tenant-manager from feature/open_security_,saas-platform-ms-user-manager
2b2dc1e72142be136039918327536e28b638a64e,open security annotations,saas-platform-ms-user-manager
95454872e814c589037b03576fbb896f729e2bc2,open security annotations,saas-platform-ms-user-manager
dc3572095f183239b9b091adbbd220b9f4f1cf15,open security annotations,saas-platform-ms-user-manager
af8362bcaebc224b52ef3b21ca66c5ce753629e1,Merge pull request #221 in WFO/saas-platform-ms-tenant-manager from feature/fix_update_val,saas-platform-ms-user-manager
14f8cd9f400e373e4afe366ae21a4411622c6b95,update validation,saas-platform-ms-user-manager
1917cdc02c91e89e73f1e5a4b364baf1bf1b4823,Merge pull request #220 in WFO/saas-platform-ms-tenant-manager from feature/NCP-2416 to ma,saas-platform-ms-user-manager
542768fdd59493a04367d837bbc055843a5fab72,Merge branch 'master' into feature/NCP-2416,saas-platform-ms-user-manager
5c6dbb0145a071f8a1c7b47f57d9ea988cad85fa,Add user cap to create tenant flow,saas-platform-ms-user-manager
6839ad08b1eb169949fca293eb3081b361b392b0,Merge pull request #217 in WFO/saas-platform-ms-tenant-manager from feature/improve_code-M,saas-platform-ms-user-manager
bcb769848b17ff898072d41900a95504a0013fa6,remark all security validations,saas-platform-ms-user-manager
e6f8d056716686ba18f397d074d35010ffd50401,Add user cap to create tenant flow,saas-platform-ms-user-manager
74a1d449a6fe0e657a78117ad5d509710951c67d,Add user cap to create tenant flow,saas-platform-ms-user-manager
631ebdfab4707c640b764e32bd59b9da008ab4b7,moving privates place,saas-platform-ms-user-manager
90ba4acee896727e5dc96c8c7148943c39aebfc0,moving privates place,saas-platform-ms-user-manager
79cfdbfa37c608c5ddffe380d7013a1a3e0f25be,update platform lib ver + use new security API,saas-platform-ms-user-manager
913f0def4086c94b7f3337d93eb3a3b18d1096fa,Merge pull request #218 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3690 to ma,saas-platform-ms-user-manager
3ec4c61132b69a8b3a7478c379b544f6fa4d6123,add staging SUT,saas-platform-ms-user-manager
2fc6a0fb5a5a3c0e60badec660f3a8ddaff5af91,CR,saas-platform-ms-user-manager
9854dad783d755f4aa7a77164804b4205e7e8a79,rename impl,saas-platform-ms-user-manager
0c5d621ced3e47d071150bc1b31e80e3b23363ec,handle security - run parallel,saas-platform-ms-user-manager
a250c82e6ae3f673b6ae6d6c289c9c1132bc003a,handle security,saas-platform-ms-user-manager
6743e623fc5066e388c0d423db1235a4fc5e50b8,improve code 13-08,saas-platform-ms-user-manager
d9666de97c307daa3ffa86a26e084a67af8bffa2,Merge pull request #216 in WFO/saas-platform-ms-tenant-manager from bug/NCP-3411-MR-07-08,saas-platform-ms-user-manager
cfb402a046fb8cfab318f04d320491debd7419a2,CR,saas-platform-ms-user-manager
62485945114795afe8a4cb44c2f6fa03df302616,update with UH ver,saas-platform-ms-user-manager
049a3bf63600d2ee26b75d973dd57378ca734c52,Merge branch 'master' into bug/NCP-3411-MR-07-08,saas-platform-ms-user-manager
7f203e710d7004f3d7587200e76fb7f3e8eee328,Merge pull request #215 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3680-imper,saas-platform-ms-user-manager
f07ce8ef970b5554e29c0e960779ba4a847500ea,last one :-),saas-platform-ms-user-manager
ab9b1fafcdbce5eaac3b2255868d4e15ae307d8e,Merge pull request #214 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3680-imper,saas-platform-ms-user-manager
7a55fc77a7781733e1e1ae792cf3a0f8b01decb2,another,saas-platform-ms-user-manager
2604c8ca69f3de5b0f098ac9b2d45a75cda14458,Merge pull request #213 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3680-imper,saas-platform-ms-user-manager
b88df4164a1034405bdc1499d3fdb0d07dd7554d,wrong class name,saas-platform-ms-user-manager
73d03edcf5f73f23dd84adc5536f5aea0d07e0ea,rerun,saas-platform-ms-user-manager
5c0f6670661a6e858cd59e2130f05520d3965354,Merge pull request #212 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3680-imper,saas-platform-ms-user-manager
4dba29a0284ec2a322d470d9e5b69b1302c02d71,NCP-3753 Not able to launch Impersonate User GUI from tm page,saas-platform-ms-user-manager
4e7e586c51b717ca0531a56450a3717c6bfaf7ea,NCP-3753 Not able to launch Impersonate User GUI from tm page,saas-platform-ms-user-manager
66dd2b46919bed7a80b14dbbc8976f13942aed15,Merge pull request #211 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3680-imper,saas-platform-ms-user-manager
efbe9f1f708ffe2b0e28f6e20349bf6bf5e61ea1,NCP-3680 - Impersonation change,saas-platform-ms-user-manager
afb1694c6a4a0962ec8500887b055bfa90bfc394,NCP-3680 - Impersonation change,saas-platform-ms-user-manager
dc4a13164d61ea7caa75ae1d17ab96054bb61025,NCP-3680 - Impersonation change,saas-platform-ms-user-manager
ab530132264bb87a5cc036b3fca0c7282887cdcc,Merge pull request #174 in WFO/saas-platform-ms-tenant-manager from WFMCLOUD-6217-increasi,saas-platform-ms-user-manager
75bef36e78a37b253471ee70dfa5f9d9cd89ad56,Merge branch 'master' into WFMCLOUD-6217-increasing-conn-pool-size(tnntMgr),saas-platform-ms-user-manager
f4c547daea3c415a6c80f5c9cba886f045f093d2,use new versions,saas-platform-ms-user-manager
2a6ba30483c89dee4fc6ca05f558cebe579e77fa,passing TenantId and SchemaName,saas-platform-ms-user-manager
c3c938cc1cadd0e2bb29d77e8617cd936c2541e6,Merge pull request #210 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3053-4 to,saas-platform-ms-user-manager
6dcb904dda1ae254d5d9a2988eb5426c776bf3ae,update code,saas-platform-ms-user-manager
74c576f8871b2489221b3472a6b228f4e833a793,Merge pull request #209 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3053-4 to,saas-platform-ms-user-manager
9d2159f6590f14ec0d5c829dfc941eddf07f3666,update code,saas-platform-ms-user-manager
0d97f0027846147cdf9d6511fc2d4335d2d01e0c,Merge pull request #208 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3053-4 to,saas-platform-ms-user-manager
c3ce4a9a0abc603be515621ff3231b0a3164259b,update code,saas-platform-ms-user-manager
531d6d50ba13910685f5b959a7360529adca9cf0,update IT xml,saas-platform-ms-user-manager
ad257da644c11b204e83fb62b3d28d87a76cbe74,Merge pull request #207 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3053-4 to,saas-platform-ms-user-manager
c31af7176b589f4055b5688bb39ddd9c225e229a,update code,saas-platform-ms-user-manager
1b13887d3ece8c529b2f7aa205c19e279c4440ec,update code,saas-platform-ms-user-manager
265859d91acc77a1bafac831bbed03c8cfd6b48c,BUID uniqeness API General GSI create if not exists functionality,saas-platform-ms-user-manager
cf2ce681d7b8e594d032417a1ad999198793b822,BUID uniqeness API General GSI create if not exists functionality,saas-platform-ms-user-manager
4f4a7ef249b29bf8934de8612046290ab6014eaa,Merge branch 'master' into feature/NCP-3053-4,saas-platform-ms-user-manager
4bfadddfe37d2cffd6e3ce41d96da7938437f8f8,BUID uniqeness API General GSI create if not exists functionality,saas-platform-ms-user-manager
02005b264110b01ba46fbf84e53a5cb54f13bf23,Merge pull request #206 in WFO/saas-platform-ms-tenant-manager from feature/add_ut_validat,saas-platform-ms-user-manager
0254929893bb3d73aa25de0b4b4d07c9a0a3bd08,remove org - getActiveCustomerTenants - phase 2,saas-platform-ms-user-manager
ffb736e701f63ddbc4529864c43b21fcea6c55c4,Merge pull request #205 in WFO/saas-platform-ms-tenant-manager from feature/add_ut_validat,saas-platform-ms-user-manager
93de1ea50cf153669ce85c25a72082cefa69a1f5,remove org - getActiveCustomerTenants - phase 1,saas-platform-ms-user-manager
7676ea058db72cf827c0cbd89bd7531c556fdd30,remove org - getActiveCustomerTenants - phase 1,saas-platform-ms-user-manager
a6bc39e600f08342307adcef72729a1cac5e6fe7,remove org - getActiveCustomerTenants - phase 1,saas-platform-ms-user-manager
38e04abbf38090f5675cc623698b283856eb05dc,Merge pull request #204 in WFO/saas-platform-ms-tenant-manager from feature/add_ut_validat,saas-platform-ms-user-manager
fb6ef8d8afe18dd106bd02842adcc25921ae7531,add UT,saas-platform-ms-user-manager
37bb60b82161315afd70ff32740430fb6565b72f,Merge pull request #203 in WFO/saas-platform-ms-tenant-manager from feature/fix-e2e-ITs to,saas-platform-ms-user-manager
a4a7cf673be43082e9722d4fb37a21913912f9d5,refactor e2e tenants buids ranges,saas-platform-ms-user-manager
5705667af38186cc6bdc8a53a407883632237e4d,Merge pull request #202 in WFO/saas-platform-ms-tenant-manager from hotFix/updateTenantsRe,saas-platform-ms-user-manager
a77bebcdb5192d56f0b4050b27ed3b441e7888ea,bring back the class,saas-platform-ms-user-manager
563a21a73afa1a8a9f161cd45133451f5e018dfb,bring back the class,saas-platform-ms-user-manager
ee6d4563d948d0f47ca12dcadb195475a8d7b298,Merge pull request #201 in WFO/saas-platform-ms-tenant-manager from feature/add-perm-buids,saas-platform-ms-user-manager
8777a9f44154f941ddfbbcb822acbc047a581fe7,Merge pull request #198 in WFO/saas-platform-ms-tenant-manager from misc/delete_unused_cod,saas-platform-ms-user-manager
080bbd9b2e6521fe795fbab4f29f1b87048d403f,Merge branch 'master' into feature/add-perm-buids-for-e2e-tenants,saas-platform-ms-user-manager
bc87b09246c8a963ae7cfe1862897ba358acb981,Merge pull request #200 in WFO/saas-platform-ms-tenant-manager from feature/validateReserv,saas-platform-ms-user-manager
ad65ffc140f0b2a79f23db1f1275136c71105119,Merge branch 'master' into feature/add-perm-buids-for-e2e-tenants,saas-platform-ms-user-manager
a98e4b6ec19f7bd34b84eb354086f0073d8cbff5,refactor e2e tenants buids ranges,saas-platform-ms-user-manager
8425eb3f6a610d83e86ea28d6fcf1787969f932e,revert to lower for schema name,saas-platform-ms-user-manager
fbc4c789426ef5debc3fe13ac83b3bd5cc54e5b4,Merge pull request #199 in WFO/saas-platform-ms-tenant-manager from feature/validateReserv,saas-platform-ms-user-manager
cc25bd7f635dacf9db39ded0b1d7d5ceea0f8d34,tenant create validation,saas-platform-ms-user-manager
8017a05a73339b7f558897b90e94998cbb0630b7,remove unused code,saas-platform-ms-user-manager
efc5cca3b9b3df607342c2b27c175591a11a608e,Merge pull request #197 in WFO/saas-platform-ms-tenant-manager from features/NCP-3053-3 to,saas-platform-ms-user-manager
b712d90021ac34723409430bb7576a866dc788ce,update ddb item columns + mapper,saas-platform-ms-user-manager
3dca8a00825d22adae8cf852aae9a6b9b07799e9,update ddb item columns + mapper,saas-platform-ms-user-manager
21efbb619966e450107a72e6fa0a7eb27df8c812,Merge pull request #196 in WFO/saas-platform-ms-tenant-manager from bugfix/createtenantBef,saas-platform-ms-user-manager
7afae1d89dca469c4a559603439ad07ecc74c5cd,fix UH bug,saas-platform-ms-user-manager
4d0fec30c8a5c350cd6a1ac81eddb0baecaca009,Merge pull request #195 in WFO/saas-platform-ms-tenant-manager from features/NCP-3053-2 to,saas-platform-ms-user-manager
85a2862dda1ad9aa8108997b0dee1a3385a5db21,remove tmp API,saas-platform-ms-user-manager
e267ee3effd9c297739b4a80e54c0ba9f515a505,Merge pull request #194 in WFO/saas-platform-ms-tenant-manager from features/NCP-3053-2 to,saas-platform-ms-user-manager
4d50dcd1ecb3958f03632272d06b27bc7e895a86,update mock API + tmp API for new columns population,saas-platform-ms-user-manager
ec28553dc00d635d907c0f25460f468c3bb8f50d,Merge pull request #193 in WFO/saas-platform-ms-tenant-manager from features/NCP-3053-2 to,saas-platform-ms-user-manager
ec7f1dd043c18fac262aa2b68d3b45b8f8c69925,update mock API,saas-platform-ms-user-manager
909774545f32a80b27d37fe536feb66abe82c5c8,Merge pull request #192 in WFO/saas-platform-ms-tenant-manager from features/NCP-3053-2 to,saas-platform-ms-user-manager
4afd2af1c7aebe9c6f7366ebc0cf4ee5e71e4f9c,save data to new columns in tenant DDB item,saas-platform-ms-user-manager
b51d1dccb20d4cc650250e1a2d233e72099e935f,Merge pull request #191 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3053 to ma,saas-platform-ms-user-manager
f1b1df9c89c9b6bed0e337cba66d9a979235c026,add controller mock for billing id exists API,saas-platform-ms-user-manager
0dd9c40e30da4ff4059144c2bfa66581e3c1c067,add controller mock for billing id exists API,saas-platform-ms-user-manager
0b567c9430011641ca7c9b322f9fb2c0c87c200d,add controller mock for billing id exists API,saas-platform-ms-user-manager
41db6884e52d17aac1c46be4ad33980b39347815,Merge pull request #190 in WFO/saas-platform-ms-tenant-manager from feature/improve_code_M,saas-platform-ms-user-manager
098525b18ace9843fa6566e8ef01a29b7fab12e9,increase IT base ver + improve code,saas-platform-ms-user-manager
740777c0fdefa469b46fcc50b3ef3cdd6ed8f22e,Merge pull request #189 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3053 to ma,saas-platform-ms-user-manager
c173eafc8310492f18aed2d082ff4046667d796f,update tenant ddb item,saas-platform-ms-user-manager
43bbb44dc7f1333020fa220829a9574f7d7d53ab,update tenant ddb item,saas-platform-ms-user-manager
8bac5792f1e687209249940b8b7e6afcbc5dda5d,Merge pull request #188 in WFO/saas-platform-ms-tenant-manager from feature/ACD-Settings-M,saas-platform-ms-user-manager
0d1ad58ef7e84f739358252867df1d9fcb189eb2,validation for migration,saas-platform-ms-user-manager
5562e11e13c5ee86605fd06a84173760ff7812b7,validation for migration,saas-platform-ms-user-manager
493a3f041abcbe7759a54a62e6777f7b9669399c,validation for migration,saas-platform-ms-user-manager
cb03be431f1e9a1bc6680454d88ae3694c3448b2,Merge pull request #187 in WFO/saas-platform-ms-tenant-manager from feature/ACD-Settings-M,saas-platform-ms-user-manager
578e7ceb708684d11fc8540fba0c6ff5e131d013,UT,saas-platform-ms-user-manager
1353edefd8885d8d03dd6b63f3919c6ecfccc9c0,remove note,saas-platform-ms-user-manager
8a70017c79c58dda53d4b9203ff2ffe8c49913af,IT rename,saas-platform-ms-user-manager
c800a7b905d7506bde1af0e90d7fbbb2c0055b3a,Merge branch 'master' into feature/ACD-Settings-MR-25-07,saas-platform-ms-user-manager
91c8ad0ff2e7c7698af5f28d625f71bdc661c857,Merge pull request #186 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3443-inact,saas-platform-ms-user-manager
aa46ffb073d4fa4cda83a7ff4d69c5f92f67d6bf,IT rename,saas-platform-ms-user-manager
d9107a2d7101fb7aec63db0d41b98c58375442c2,rename API mthods to status,saas-platform-ms-user-manager
5a62c2434fa5c4b35a56de883dcd220a96ba2e82,rename internal mthods to status,saas-platform-ms-user-manager
b46e804a0aa3acc9250f2b97f14c8f72f2d4e478,Merge pull request #185 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3443-inact,saas-platform-ms-user-manager
a6b1e5f8b228f5fe2e4306645be7832d5498c054,remove org use,saas-platform-ms-user-manager
f90e5b5e7f71b2c7eefa1e119108db00e019629f,ACD Settings,saas-platform-ms-user-manager
b23930d3004fe0c9ba45f9214c670ddead3879a6,fix additional IT,saas-platform-ms-user-manager
3493b44ec5e792f9eeec4af94ec62e6f2cb9c40c,use boolean,saas-platform-ms-user-manager
bb756b985a3a8c6fe3781b83798ba6d0477dc2bc,IT adding,saas-platform-ms-user-manager
9ab98b3e1e140f40eaab6ba86d6187123def9989,add IT,saas-platform-ms-user-manager
10d4a47b700a472e3ca00a841196497ffb8db706,add UT,saas-platform-ms-user-manager
95589ea0ea10d0a3167ea5c445c69d03e8cb14cc,move the logic to a nwe API,saas-platform-ms-user-manager
5dac8bf05967dd87e409581cfb38adbb09e744e3,expiration handling,saas-platform-ms-user-manager
79d788913e241a4b05c5de773388a157d9d4c135,Merge pull request #183 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3064-MR-23,saas-platform-ms-user-manager
3c41d0e24842757947df870284ab7aa758b9d086,log level,saas-platform-ms-user-manager
93ebaa0286b9eaf48d91b968b820feac445dd9de,bug fix,saas-platform-ms-user-manager
8f70dd19c50b7f14760f52b04c7784914ff03f22,Merge pull request #182 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3064-MR-23,saas-platform-ms-user-manager
02062c5c61465c824b40616e60bb7f8cd96c97d7,Coverage-23-07,saas-platform-ms-user-manager
ea887c7b450633513f630c273f67b4880ad203de,Merge pull request #181 in WFO/saas-platform-ms-tenant-manager from feature/NCP-3064-MR-23,saas-platform-ms-user-manager
ae2459265d02a3aca046332c455c003657df6cea,Coverage-23-07,saas-platform-ms-user-manager
a23550963dd37e1c354f234c67d905b239f5aecc,Coverage-23-07,saas-platform-ms-user-manager
a07e48c4921a9d2cc1119077bb45372afb3f9760,Merge pull request #180 in WFO/saas-platform-ms-tenant-manager from feature/improve_IT_MR-,saas-platform-ms-user-manager
be181acb0b89be75b6a956d61c5353ed4137f89c,revert the Organization change -since it is not passed yet,saas-platform-ms-user-manager
1d49d50a58e0b2e31ccb9b7424b11fbb59d0ca66,improve UT,saas-platform-ms-user-manager
8857c97ddb07641b522df32784c7cf1960852d7a,Merge pull request #179 in WFO/saas-platform-ms-tenant-manager from feature/improve_IT_MR-,saas-platform-ms-user-manager
ef76e7f70ad653c96a6095b815d291a10ba92c4f,fix IT,saas-platform-ms-user-manager
7a1fd28b1c0d9d18dbe8f26bbb00d1159d72150a,Merge pull request #173 in WFO/saas-platform-ms-tenant-manager from feature/improve_IT_MR-,saas-platform-ms-user-manager
33aa26bf4c8dd693e11080938c4568312bb180f6,Merge branch 'master' into feature/improve_IT_MR-17,saas-platform-ms-user-manager
fb006f5f5a1c0b8fadaca6218fff468d0239073c,Merge pull request #178 in WFO/saas-platform-ms-tenant-manager from feature/improve-covera,saas-platform-ms-user-manager
a940f4a49f2bc9f69054c41f479d9b1075bfafec,increase coverage,saas-platform-ms-user-manager
ed2c81061747d3d5b5a44f332aecf568ec39aa77,Merge branch 'master' into feature/improve-coverage,saas-platform-ms-user-manager
61015f66321d0b6d92cd978444dcd7841fb5cd02,Merge pull request #177 in WFO/saas-platform-ms-tenant-manager from bugfix/event-update-MR,saas-platform-ms-user-manager
cddba7213760d792a672a8bbc1d0b82a2986316f,increase coverage,saas-platform-ms-user-manager
c77b390329094e2b499eb8e192331fcd858873f0,rename update ack,saas-platform-ms-user-manager
f9fcfcccf7abf58bdbc675698a9719f18530865b,Merge pull request #176 in WFO/saas-platform-ms-tenant-manager from feature/NCP-2326-View_,saas-platform-ms-user-manager
5ff8f65ef97703251eaf6ca06830e98e49edbd58,Merge branch 'master' of http://tlvgit02:7990/scm/wfo/saas-platform-ms-tenant-manager into,saas-platform-ms-user-manager
ee34db5564a43db712c6f471a29ca3ca401d11ac,View Tenant: Users tab implementation,saas-platform-ms-user-manager
8f92f6287ee4dc472c342aa40ff9be07c07666f0,Merge pull request #175 in WFO/saas-platform-ms-tenant-manager from bugfix/event-update-MR,saas-platform-ms-user-manager
eec40cfd3e06065de4a0fab3aa8503ff171051b6,bug fix,saas-platform-ms-user-manager
d98ac2eb77eb7a6b09e38f664523db582d80ed95,overriding platform-lib defaults for hibernate connection pool setting.,saas-platform-ms-user-manager
86bed53cb16ede8c9029449979f14e558507c127,remove notes,saas-platform-ms-user-manager
9b88953d0eb3561368c269437aef630bc23f44b7,Open the converting BU-ID,saas-platform-ms-user-manager
6b583bbd318207793013bd9a86e63860889ca9d1,Open the converting BU-ID,saas-platform-ms-user-manager
b0daa63b2be7ee860b227afd520bc1e93e2024f0,Merge pull request #171 in WFO/saas-platform-ms-tenant-manager from feature/redirect_legac,saas-platform-ms-user-manager
f5376b6b9a3e8be90398dd65d6cced9857a7d96f,Merge pull request #172 in WFO/saas-platform-ms-tenant-manager from feature/add-e2e-test-f,saas-platform-ms-user-manager
1a7a0f2a731d693460eba459c4ec1d78e1b31521,E2E test,saas-platform-ms-user-manager
