,full_path,file_name,dir_path,repo,loginflow,tenantflow,authenflow,authflow,usercreation,tenantcreation,tenantmodifcation,PC1,PC2,PC3,ClusterID,label
641,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/authorization/loginAuthenticators/validation/LoginAuthenticatorValidator.java,LoginAuthenticatorValidator.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/authorization/loginAuthenticators/validation/,saas-platform-ms-user-manager,1,1,1,0,0,1,0,0.5602840934702885,-1.5373605661104528,-0.9193294325800927,1,tenantflow
642,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/authorization/loginAuthenticators/validation/RoleMappedEntityRetriever.java,RoleMappedEntityRetriever.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/authorization/loginAuthenticators/validation/,saas-platform-ms-user-manager,1,0,1,0,0,0,1,0.3615527497551291,-1.7659136027615325,-1.0827354389288604,1,tenantflow
643,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/authorization/TenantZeroRoleServiceImpl.java,TenantZeroRoleServiceImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/authorization/,saas-platform-ms-user-manager,1,0,1,0,0,1,0,-0.505371274267221,-1.9192905694722295,-0.8454575777701918,1,tenantflow
644,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/cachemanager/RoleListAWSRedisCacheImpl.java,RoleListAWSRedisCacheImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/cachemanager/,saas-platform-ms-user-manager,1,1,1,0,0,0,0,0.26232600016957575,-1.1278697358166352,-1.9727995374508485,1,tenantflow
645,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/cachemanager/UHRolePermissionsAWSRedisCacheImpl.java,UHRolePermissionsAWSRedisCacheImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/cachemanager/,saas-platform-ms-user-manager,0,0,1,0,0,0,1,-0.0900012024453567,-0.6543140839291777,-1.1949329907696145,1,tenantflow
646,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/converters/datamodel/AcdUserMappingToDataModelAcdUserMappingConverter.java,AcdUserMappingToDataModelAcdUserMappingConverter.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/converters/datamodel/,saas-platform-ms-user-manager,1,0,0,0,0,0,0,-1.2982161630231968,-0.7234897874481571,-1.0133299010003467,1,tenantflow
647,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/converters/datamodel/AttributeValuesToDataModelAttributeValuesConverter.java,AttributeValuesToDataModelAttributeValuesConverter.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/converters/datamodel/,saas-platform-ms-user-manager,1,0,1,1,0,0,0,-1.4881395855672808,-1.4565957858722147,-0.7065947332371931,1,tenantflow
648,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/criteriagenerator/TeamSearchQueryGenerator.java,TeamSearchQueryGenerator.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/criteriagenerator/,saas-platform-ms-user-manager,1,0,1,1,1,0,0,-0.7801293876960911,-0.1281373987672538,-0.68115301368652,1,tenantflow
649,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/employeeGroups/validation/CreateNewSchedulingUnitValidator.java,CreateNewSchedulingUnitValidator.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/employeeGroups/validation/,saas-platform-ms-user-manager,1,0,1,1,0,0,0,-1.4881395855672808,-1.4565957858722147,-0.7065947332371931,1,tenantflow
650,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/employeeGroups/validation/UpdateSchedulingUnitValidator.java,UpdateSchedulingUnitValidator.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/employeeGroups/validation/,saas-platform-ms-user-manager,0,0,1,0,0,0,1,-0.0900012024453567,-0.6543140839291777,-1.1949329907696145,1,tenantflow
651,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/encryption/PasswordEncryptionService.java,PasswordEncryptionService.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/encryption/,saas-platform-ms-user-manager,1,0,1,0,1,1,0,0.20263892360396885,-0.5908321823672684,-0.8200158582195187,1,tenantflow
652,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/groupmanager/dao/GroupEntity.java,GroupEntity.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/groupmanager/dao/,saas-platform-ms-user-manager,0,0,1,0,0,0,1,-0.0900012024453567,-0.6543140839291777,-1.1949329907696145,1,tenantflow
653,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/groupmanager/dao/UserGroupEntity.java,UserGroupEntity.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/groupmanager/dao/,saas-platform-ms-user-manager,1,0,1,0,0,1,0,-0.505371274267221,-1.9192905694722295,-0.8454575777701918,1,tenantflow
654,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/groupmanager/service/GroupServiceImpl.java,GroupServiceImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/groupmanager/service/,saas-platform-ms-user-manager,1,0,0,0,0,0,1,-0.13333404570013374,-0.9796036510312778,-0.19713765728825927,1,tenantflow
655,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/groupmanager/validation/UpdateGroupValidator.java,UpdateGroupValidator.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/groupmanager/validation/,saas-platform-ms-user-manager,1,0,1,0,0,1,0,-0.505371274267221,-1.9192905694722295,-0.8454575777701918,1,tenantflow
656,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/integrations/ptop/TeamACDP2P.java,TeamACDP2P.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/integrations/ptop/,saas-platform-ms-user-manager,1,1,1,0,0,0,0,0.26232600016957575,-1.1278697358166352,-1.9727995374508485,1,tenantflow
657,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/KinesisServiceImpl.java,KinesisServiceImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/,saas-platform-ms-user-manager,0,1,1,0,0,1,0,0.10873014126980296,-0.42576104727809827,-1.031526984420847,1,tenantflow
658,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/mfa/TOTP.java,TOTP.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/mfa/,saas-platform-ms-user-manager,1,0,1,1,1,0,0,-0.7801293876960911,-0.1281373987672538,-0.68115301368652,1,tenantflow
659,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/migrate/CognitoMigrationStatus.java,CognitoMigrationStatus.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/migrate/,saas-platform-ms-user-manager,1,1,1,0,0,0,0,0.26232600016957575,-1.1278697358166352,-1.9727995374508485,1,tenantflow
660,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/migrate/impl/LoginAuthenticatorUserMigrationImpl.java,LoginAuthenticatorUserMigrationImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/migrate/impl/,saas-platform-ms-user-manager,0,0,1,0,0,1,1,0.20795689085535618,-1.0638049142229953,-0.1414628858988588,1,tenantflow
661,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/OOTBRolesReader.java,OOTBRolesReader.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/,saas-platform-ms-user-manager,1,0,1,0,0,0,1,0.3615527497551291,-1.7659136027615325,-1.0827354389288604,1,tenantflow
662,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/teammanager/dao/TeamCustomAttributeEntity.java,TeamCustomAttributeEntity.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/teammanager/dao/,saas-platform-ms-user-manager,1,1,0,0,0,1,0,0.06539729801502592,-0.7510506143801984,-0.033731650939491764,1,tenantflow
663,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/teammanager/validation/CreateTeamValidator.java,CreateTeamValidator.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/teammanager/validation/,saas-platform-ms-user-manager,1,0,1,0,0,0,0,-0.8033293675679338,-1.5097997391784117,-1.8989276826409476,1,tenantflow
664,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/teammanager/validation/TeamValidator.java,TeamValidator.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/teammanager/validation/,saas-platform-ms-user-manager,0,0,1,0,0,0,0,-1.2548833197684197,-0.39820022034605684,-2.011125234481702,1,tenantflow
665,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/timezone/DefaultTimezone.java,DefaultTimezone.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/timezone/,saas-platform-ms-user-manager,1,1,0,0,0,0,0,-0.23256079528568696,-0.34155978408638077,-1.0872017558102476,1,tenantflow
666,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/builder/UserLoginAuthenticatorResponseBuilder.java,UserLoginAuthenticatorResponseBuilder.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/builder/,saas-platform-ms-user-manager,0,0,1,0,0,0,1,-0.0900012024453567,-0.6543140839291777,-1.1949329907696145,1,tenantflow
667,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/FeatureEntity.java,FeatureEntity.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/,saas-platform-ms-user-manager,1,0,1,0,1,1,0,0.20263892360396885,-0.5908321823672684,-0.8200158582195187,1,tenantflow
668,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/RoleEntity.java,RoleEntity.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/,saas-platform-ms-user-manager,1,0,1,0,1,0,0,-0.09531916969674403,-0.18134135207345078,-1.8734859630902745,1,tenantflow
669,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/SchemaVersionEntity.java,SchemaVersionEntity.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/,saas-platform-ms-user-manager,0,1,1,0,0,1,0,0.10873014126980296,-0.42576104727809827,-1.031526984420847,1,tenantflow
670,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/TeamBasicDetailsDao.java,TeamBasicDetailsDao.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/,saas-platform-ms-user-manager,1,0,1,0,1,1,0,0.20263892360396885,-0.5908321823672684,-0.8200158582195187,1,tenantflow
671,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/UserCustomAttributeEntity.java,UserCustomAttributeEntity.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/,saas-platform-ms-user-manager,0,0,1,1,0,0,0,-1.9396935377677669,-0.34499626703985986,-0.8187922850779474,1,tenantflow
672,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/UserCustomerAttributeId.java,UserCustomerAttributeId.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/,saas-platform-ms-user-manager,1,0,1,1,0,0,0,-1.4881395855672808,-1.4565957858722147,-0.7065947332371931,1,tenantflow
673,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/UserEntity.java,UserEntity.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/,saas-platform-ms-user-manager,1,0,1,0,0,0,0,-0.8033293675679338,-1.5097997391784117,-1.8989276826409476,1,tenantflow
674,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/UserRoleMappingDao.java,UserRoleMappingDao.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/,saas-platform-ms-user-manager,0,1,1,0,0,1,0,0.10873014126980296,-0.42576104727809827,-1.031526984420847,1,tenantflow
675,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/UserRoleMappingDaoImpl.java,UserRoleMappingDaoImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/,saas-platform-ms-user-manager,1,0,0,0,0,0,1,-0.13333404570013374,-0.9796036510312778,-0.19713765728825927,1,tenantflow
676,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/UserStatusEntity.java,UserStatusEntity.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/dao/,saas-platform-ms-user-manager,1,0,0,0,0,0,1,-0.13333404570013374,-0.9796036510312778,-0.19713765728825927,1,tenantflow
677,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/ddb/dao/CustomAttributeConfigurationDaoImpl.java,CustomAttributeConfigurationDaoImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/ddb/dao/,saas-platform-ms-user-manager,1,0,1,1,0,0,0,-1.4881395855672808,-1.4565957858722147,-0.7065947332371931,1,tenantflow
678,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/ddb/dao/SessionDao.java,SessionDao.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/ddb/dao/,saas-platform-ms-user-manager,1,0,1,0,1,1,0,0.20263892360396885,-0.5908321823672684,-0.8200158582195187,1,tenantflow
679,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/ddb/item/customattributeconfiguration/CustomAttributeConfiguration.java,CustomAttributeConfiguration.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/ddb/item/customattributeconfiguration/,saas-platform-ms-user-manager,0,1,1,0,0,1,0,0.10873014126980296,-0.42576104727809827,-1.031526984420847,1,tenantflow
680,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/ddb/item/customattributeconfiguration/License.java,License.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/ddb/item/customattributeconfiguration/,saas-platform-ms-user-manager,1,0,1,0,1,1,0,0.20263892360396885,-0.5908321823672684,-0.8200158582195187,1,tenantflow
681,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/service/AbstractAuthenticationService.java,AbstractAuthenticationService.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/service/,saas-platform-ms-user-manager,1,0,1,0,1,0,0,-0.09531916969674403,-0.18134135207345078,-1.8734859630902745,1,tenantflow
682,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/service/ClaimsServiceImpl.java,ClaimsServiceImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/service/,saas-platform-ms-user-manager,1,0,1,1,1,0,0,-0.7801293876960911,-0.1281373987672538,-0.68115301368652,1,tenantflow
683,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/service/CleanupServiceImpl.java,CleanupServiceImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/service/,saas-platform-ms-user-manager,1,1,1,0,0,0,0,0.26232600016957575,-1.1278697358166352,-1.9727995374508485,1,tenantflow
684,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/service/UserDdbServiceImpl.java,UserDdbServiceImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/service/,saas-platform-ms-user-manager,0,0,1,0,0,1,0,-0.9569252264677067,-0.8076910506398745,-0.9576551296109461,1,tenantflow
685,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/service/UserEntityMapper.java,UserEntityMapper.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/service/,saas-platform-ms-user-manager,0,1,1,0,0,0,0,-0.18922795203090992,-0.016270216984280605,-2.084997089291603,1,tenantflow
686,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/CreateJointUserValidator.java,CreateJointUserValidator.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,1,1,0,0,0,1,0,0.06539729801502592,-0.7510506143801984,-0.033731650939491764,1,tenantflow
687,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/CreateNewUserValidator.java,CreateNewUserValidator.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,1,0,1,0,1,1,0,0.20263892360396885,-0.5908321823672684,-0.8200158582195187,1,tenantflow
688,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/CustomAttributeConfigurationValidator.java,CustomAttributeConfigurationValidator.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,0,0,1,0,0,1,0,-0.9569252264677067,-0.8076910506398745,-0.9576551296109461,1,tenantflow
689,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/ForgotPasswordValidator.java,ForgotPasswordValidator.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,1,0,1,1,0,0,0,-1.4881395855672808,-1.4565957858722147,-0.7065947332371931,1,tenantflow
690,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/password/PasswordComplexityValidator.java,PasswordComplexityValidator.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/password/,saas-platform-ms-user-manager,1,0,1,1,1,0,0,-0.7801293876960911,-0.1281373987672538,-0.68115301368652,1,tenantflow
691,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/RoleValidationUtil.java,RoleValidationUtil.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,1,0,1,0,0,1,1,0.659510843055842,-2.1754044330553506,-0.029265334058104497,1,tenantflow
692,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/ValidationUtil.java,ValidationUtil.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,1,0,1,0,0,0,0,-0.8033293675679338,-1.5097997391784117,-1.8989276826409476,1,tenantflow
693,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/ValidatorFlowNameEnum.java,ValidatorFlowNameEnum.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,0,1,1,0,0,1,0,0.10873014126980296,-0.42576104727809827,-1.031526984420847,1,tenantflow
694,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/ViewMemberValidator.java,ViewMemberValidator.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,0,0,1,0,0,1,1,0.20795689085535618,-1.0638049142229953,-0.1414628858988588,1,tenantflow
695,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/viewmanager/dao/ViewMemberDaoImpl.java,ViewMemberDaoImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/viewmanager/dao/,saas-platform-ms-user-manager,0,0,1,0,0,0,0,-1.2548833197684197,-0.39820022034605684,-2.011125234481702,1,tenantflow
696,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/viewmanager/dao/ViewMemberMappingEntity.java,ViewMemberMappingEntity.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/comp/manage/viewmanager/dao/,saas-platform-ms-user-manager,1,0,1,0,1,0,0,-0.09531916969674403,-0.18134135207345078,-1.8734859630902745,1,tenantflow
697,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/config/AsyncDefaultUserCreateConfiguration.java,AsyncDefaultUserCreateConfiguration.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/config/,saas-platform-ms-user-manager,1,0,1,0,1,0,0,-0.09531916969674403,-0.18134135207345078,-1.8734859630902745,1,tenantflow
